,urcv,rcv,url2,rl2,t90,t70,t50,tcv
193,0.0012478718376154885,0.0012478718376154885,0.03159188488369524,0.03159188488369524,6.198578596115112,5.270497560501099,4.808859348297119,17.353207111358643
194,0.00124565368176041,0.00124565368176041,0.0314572640247336,0.0314572640247336,5.983413934707642,5.3597636222839355,4.805866003036499,17.446303844451904
195,0.0012519723591181528,0.0012519723591181528,0.031445884126083956,0.031445884126083956,6.3536765575408936,5.314898252487183,4.721951484680176,17.371180295944214
196,0.0012471172100269158,0.0012471172100269158,0.03153634510708747,0.03153634510708747,6.130064487457275,5.482051372528076,4.83122181892395,18.32455348968506
197,0.001249785871850807,0.001249785871850807,0.03150785939610216,0.03150785939610216,6.10066032409668,5.5435473918914795,4.820061206817627,18.109801054000854
198,0.0012496272964082574,0.0012496272964082574,0.03142758817640869,0.03142758817640869,6.13325572013855,5.46887469291687,4.735416412353516,18.563493013381958
199,0.0012472623564415597,0.0012472623564415597,0.031573986560450885,0.031573986560450885,6.193268060684204,5.469951391220093,4.826984405517578,17.702312231063843
200,0.0012496322657247678,0.0012496322657247678,0.03147410613336395,0.03147410613336395,6.185392141342163,5.689467668533325,4.743732690811157,17.710620164871216
201,0.001248361602153926,0.001248361602153926,0.0315692042080258,0.0315692042080258,6.298762798309326,5.421086072921753,5.05122184753418,20.871081352233887
202,0.0012528074875791902,0.0012528074875791902,0.03150394880151548,0.03150394880151548,6.327179670333862,5.58516001701355,4.9287638664245605,18.610373735427856
203,0.0012499247286013007,0.0012499247286013007,0.03162259171427118,0.03162259171427118,6.266214370727539,5.50359845161438,4.914353370666504,19.59240412712097
204,0.0012502386509124093,0.0012502386509124093,0.03159095439532556,0.03159095439532556,6.27082896232605,5.487559795379639,4.836564064025879,18.437273502349854
205,0.0012508261183904947,0.0012508261183904947,0.03156634605722182,0.03156634605722182,6.401446342468262,5.5527119636535645,4.912798881530762,18.774965047836304
206,0.0012525060923181965,0.0012525060923181965,0.031590903862844126,0.031590903862844126,6.333637952804565,5.462957382202148,4.830065011978149,19.528454065322876
207,0.001250392724444494,0.001250392724444494,0.03147909203191553,0.03147909203191553,6.323348522186279,5.628014326095581,5.05522894859314,18.221473693847656
208,0.0012481188313125866,0.0012481188313125866,0.03157690746879482,0.03157690746879482,6.168911695480347,5.692708253860474,5.0157084465026855,17.917349338531494
209,0.0012502219619151618,0.0012502219619151618,0.03158623237969138,0.03158623237969138,6.3133766651153564,5.790660858154297,5.04202938079834,18.128854990005493
210,0.0012485615808985663,0.0012485615808985663,0.03163392819716945,0.03163392819716945,6.4172749519348145,6.005692958831787,4.9303576946258545,17.87975835800171
211,0.0012478856537851497,0.0012478856537851497,0.03159102816910626,0.03159102816910626,6.529720067977905,5.828383684158325,5.162771940231323,20.80053162574768
212,0.001248457162295838,0.001248457162295838,0.03155246433339506,0.03155246433339506,6.506259202957153,5.75707483291626,5.031772613525391,18.382988929748535
213,0.0012500311474769159,0.0012500311474769159,0.031563640636751794,0.031563640636751794,6.422823190689087,5.8004162311553955,5.038215160369873,18.38743567466736
214,0.0012498602572624015,0.0012498602572624015,0.031519256170396776,0.031519256170396776,6.570399284362793,5.652612686157227,4.940508604049683,19.02214026451111
215,0.0012504202520346693,0.0012504202520346693,0.03154345888632408,0.03154345888632408,6.49192476272583,5.801005840301514,5.077422857284546,18.232574701309204
216,0.0012516625935103062,0.0012516625935103062,0.03154952062845597,0.03154952062845597,6.43263840675354,6.011739492416382,5.054539680480957,19.645354509353638
217,0.0012494494177663058,0.0012494494177663058,0.03150166671396761,0.03150166671396761,6.5053629875183105,5.923694610595703,5.030203104019165,18.838751554489136
218,0.001252396794338383,0.001252396794338383,0.031565513088575865,0.031565513088575865,6.819277286529541,5.887687683105469,5.252977132797241,20.437875270843506
219,0.0012515887356502936,0.0012515887356502936,0.03162119447168403,0.03162119447168403,6.719112873077393,5.910367250442505,5.145894527435303,19.45594048500061
220,0.0012490145165771046,0.0012490145165771046,0.031526053901977866,0.031526053901977866,6.61902379989624,6.026338815689087,5.269796133041382,19.326374769210815
221,0.001252631973706559,0.001252631973706559,0.03149664292348072,0.03149664292348072,6.635117769241333,5.89487361907959,5.1483025550842285,20.020075798034668
